"Longitude","Latitude","Year","Month","Country"
-5.567715,54.526089,2024,4,"United Kingdom of Great Britain and Northern Ireland"
-6.392086,56.330461,2024,4,"United Kingdom of Great Britain and Northern Ireland"
5.116433,43.405751,2024,4,"France"
15.231703,38.269317,2024,4,"Italy"
-4.917653,55.754006,2024,4,"United Kingdom of Great Britain and Northern Ireland"
-5.478072,54.554511,2024,5,"United Kingdom of Great Britain and Northern Ireland"
-6.659257,55.212101,2024,5,"United Kingdom of Great Britain and Northern Ireland"
-4.087894,52.415539,2024,5,"United Kingdom of Great Britain and Northern Ireland"
12.98037,40.933937,2024,5,"Italy"
-5.076567,50.137945,2024,5,"United Kingdom of Great Britain and Northern Ireland"
13.706966,45.58815,2024,5,"Slovenia"
-9.341576,39.372424,2024,5,"Portugal"
-9.341576,39.372424,2024,5,"Portugal"
-4.164627,53.220969,2024,5,"United Kingdom of Great Britain and Northern Ireland"
13.636797,45.070537,2024,5,"Croatia"
-4.174588,47.810028,2024,5,"France"
9.401267,43.008283,2024,5,"France"
9.7808,40.434647,2024,5,"Italy"
-6.199246,56.106614,2024,5,"United Kingdom of Great Britain and Northern Ireland"
3.160608,42.408354,2024,5,"Spain"
-2.24607,47.13574,2024,5,"France"
22.439662,38.427292,2024,5,"Greece"
2.195415,41.381592,2024,5,"Spain"
-9.17246,38.511403,2024,5,"Portugal"
14.864735,44.70743,2024,5,"Croatia"
23.425663,37.748112,2024,5,"Greece"
11.907282,58.340321,2024,5,"Sweden"
10.88847,55.734955,2024,5,"Denmark"
-8.311357,51.77378,2024,5,"Ireland"
14.746488,44.812017,2024,5,"Croatia"
14.399589,44.658839,2024,5,"Croatia"
13.834691,44.850128,2024,5,"Croatia"
1.109143,49.938628,2024,5,"France"
1.10938,49.938517,2024,5,"France"
5.119452,59.785219,2024,5,"Norway"
-3.079621,47.567484,2024,5,"France"
-2.229394,49.714028,2024,5,"Guernsey"
13.839408,44.828362,2024,5,"Croatia"
-9.360992,38.68802,2024,5,"Portugal"
7.882429,63.057987,2024,5,"Norway"
23.337275,39.167507,2024,5,"Greece"
8.400112,39.948997,2024,5,"Italy"
-3.858605,50.256287,2024,5,"United Kingdom of Great Britain and Northern Ireland"
4.109528,40.050567,2024,5,"Spain"
13.911453,44.778066,2024,5,"Croatia"
13.835346,44.849863,2024,5,"Croatia"
13.835346,44.849863,2024,5,"Croatia"
-5.05008,50.14586,2024,5,"United Kingdom of Great Britain and Northern Ireland"
3.651121,43.447851,2024,5,"France"
-8.905669,42.224352,2024,5,"Spain"
-4.566265,48.353363,2024,5,"France"
-4.083668,50.316317,2024,5,"United Kingdom of Great Britain and Northern Ireland"
9.47714,42.775457,2024,5,"France"
9.405493,41.755429,2024,5,"France"
-0.35,39.36,2024,5,"Spain"
24.51,59.973058,2024,5,"Finland"
9.405846,41.754616,2024,5,"France"
15.07749,56.17396,2024,5,"Sweden"
12.06547,57.42446,2024,5,"Sweden"
16.46128,56.64944,2024,5,"Sweden"
12.60595,56.8026,2024,5,"Sweden"
10.433285,63.450151,2024,5,"Norway"
9.131267,58.730541,2024,5,"Norway"
9.197329,58.723695,2024,5,"Norway"
11.209214,59.114136,2024,5,"Norway"
9.213822,58.706916,2024,5,"Norway"
10.467807,59.377581,2024,5,"Norway"
6.028962,59.188031,2024,5,"Norway"
-9.666957,52.68423,2024,6,"Ireland"
13.810598,44.859903,2024,6,"Croatia"
-6.359119,57.896535,2024,6,"United Kingdom of Great Britain and Northern Ireland"
-1.986463,43.321163,2024,6,"Spain"
11.71241,42.201219,2024,6,"Italy"
3.68535,51.600248,2024,6,"Netherlands"
-4.401707,36.718656,2024,6,"Spain"
5.195091,43.438825,2024,6,"France"
-0.5311,54.426933,2024,6,"United Kingdom of Great Britain and Northern Ireland"
-4.403081,36.718404,2024,6,"Spain"
-1.28007,45.885073,2024,6,"France"
5.263878,60.623564,2024,6,"Norway"
-4.402918,36.718423,2024,6,"Spain"
8.531442,55.273861,2024,6,"Denmark"
-4.558245,48.354422,2024,6,"France"
-4.909673,55.790943,2024,6,"United Kingdom of Great Britain and Northern Ireland"
-1.637847,43.410062,2024,6,"France"
-3.450201,48.816846,2024,6,"France"
14.166303,40.760147,2024,6,"Italy"
-4.54757,52.135551,2024,6,"United Kingdom of Great Britain and Northern Ireland"
-4.364936,36.715328,2024,6,"Spain"
14.664487,45.147813,2024,6,"Croatia"
14.673484,45.144989,2024,6,"Croatia"
-3.310056,51.392683,2024,6,"United Kingdom of Great Britain and Northern Ireland"
16.78974,58.0137,2024,6,"Sweden"
12.56351,56.44806,2024,6,"Sweden"
11.75621,58.06288,2024,6,"Sweden"
15.7451,56.08282,2024,6,"Sweden"
10.220798,59.09969,2024,6,"Norway"
9.100931,58.693321,2024,6,"Norway"
8.83494,58.442086,2024,6,"Norway"
10.571967,59.889161,2024,6,"Norway"
-8.92498,51.547864,2024,7,"Ireland"
-8.926898,51.545377,2024,7,"Ireland"
-6.586433,52.17325,2024,7,"Ireland"
-6.584631,52.172849,2024,7,"Ireland"
-6.586529,52.173177,2024,7,"Ireland"
-8.490356,54.973579,2024,7,"Ireland"
-6.722678,52.216017,2024,7,"Ireland"
30.768622,46.455594,2024,7,"Ukraine"
9.245296,44.341556,2024,7,"Italy"
-6.201931,36.386696,2024,7,"Spain"
3.995236,51.710974,2024,7,"Netherlands"
9.456772,42.721444,2024,7,"France"
33.550358,44.49389,2024,7,"Ukraine"
13.804495,44.88442,2024,7,"Croatia"
13.700957,45.023731,2024,7,"Croatia"
36.758107,45.230973,2024,7,"Russian Federation"
13.700943,45.023669,2024,7,"Croatia"
6.324175,43.096805,2024,7,"France"
9.167752,41.177722,2024,7,"Italy"
-2.834733,47.491575,2024,7,"France"
-1.789578,55.66852,2024,7,"United Kingdom of Great Britain and Northern Ireland"
-3.032447,53.924172,2024,7,"United Kingdom of Great Britain and Northern Ireland"
9.004118,42.643116,2024,7,"France"
3.144504,41.857883,2024,7,"Spain"
11.560607,57.890028,2024,7,"Sweden"
11.560607,57.890028,2024,7,"Sweden"
11.261774,58.442871,2024,7,"Sweden"
-2.826193,47.489951,2024,7,"France"
-2.826023,47.489975,2024,7,"France"
-28.034102,38.411668,2024,7,"Portugal"
-4.402933,36.718515,2024,7,"Spain"
-3.018349,47.566634,2024,7,"France"
-8.723171,42.420825,2024,7,"Spain"
4.000801,51.708413,2024,7,"Netherlands"
23.145037,36.44123,2024,7,"Greece"
-2.758814,48.565218,2024,7,"France"
-2.817971,48.60298,2024,7,"France"
-2.819412,48.602799,2024,7,"France"
-9.149247,38.681556,2024,7,"Portugal"
-3.988205,48.728012,2024,7,"France"
-3.988216,48.728029,2024,7,"France"
-4.402972,36.718484,2024,7,"Spain"
-1.608654,46.542886,2024,7,"France"
-1.75613,46.465944,2024,7,"France"
18.805006,54.598404,2024,7,"Poland"
3.18,41.875833,2024,7,"Spain"
-5.0913,50.115758,2024,7,"United Kingdom of Great Britain and Northern Ireland"
7.745476,62.9703,2024,7,"Norway"
-5.38761,55.75096,2024,7,"United Kingdom of Great Britain and Northern Ireland"
4.146532,39.864318,2024,7,"Spain"
-3.887538,51.22542,2024,7,"United Kingdom of Great Britain and Northern Ireland"
12.316763,45.31677,2024,7,"Italy"
12.316763,45.31677,2024,7,"Italy"
-4.179487,47.801871,2024,7,"France"
4.265479,39.953051,2024,7,"Spain"
-4.636334,53.281606,2024,7,"United Kingdom of Great Britain and Northern Ireland"
-4.097745,51.211663,2024,7,"United Kingdom of Great Britain and Northern Ireland"
-1.563152,46.246843,2024,7,"France"
14.513637,35.890983,2024,7,"Malta"
-9.506543,39.415314,2024,7,"Portugal"
-9.377408,39.363581,2024,7,"Portugal"
10.334965,59.097318,2024,7,"Norway"
12.62501,56.427312,2024,7,"Sweden"
14.15594,45.031149,2024,7,"Croatia"
14.179359,45.086106,2024,7,"Croatia"
-9.173358,38.681102,2024,7,"Portugal"
-9.173205,38.681017,2024,7,"Portugal"
-9.173217,38.681025,2024,7,"Portugal"
14.670267,45.153165,2024,7,"Croatia"
13.62708,45.076,2024,7,"Croatia"
13.627193,45.057481,2024,7,"Croatia"
-6.889174,37.145947,2024,7,"Spain"
-6.310142,36.528132,2024,7,"Spain"
4.05,51.5,2024,7,"Netherlands"
27.444005,60.345201,2024,7,"Finland"
27.443071,60.34577,2024,7,"Finland"
15.38459,56.13469,2024,7,"Sweden"
14.6402,56.00282,2024,7,"Sweden"
11.16336,58.8014,2024,7,"Sweden"
11.76217,58.26167,2024,7,"Sweden"
6.03843,59.140742,2024,7,"Norway"
9.131267,58.730541,2024,7,"Norway"
11.064397,59.015968,2024,7,"Norway"
5.526714,59.275093,2024,7,"Norway"
12.316763,45.31677,2024,8,"Italy"
-4.685905,55.545655,2024,8,"United Kingdom of Great Britain and Northern Ireland"
-4.56634,48.353841,2024,8,"France"
-1.673642,43.388462,2024,8,"France"
-1.394497,46.046478,2024,8,"France"
-1.396866,46.046326,2024,8,"France"
18.849598,42.26987,2024,8,"Montenegro"
18.849607,42.269867,2024,8,"Montenegro"
18.849607,42.269867,2024,8,"Montenegro"
18.849633,42.269873,2024,8,"Montenegro"
18.849637,42.269871,2024,8,"Montenegro"
18.849606,42.269849,2024,8,"Montenegro"
18.849611,42.269852,2024,8,"Montenegro"
18.849618,42.269881,2024,8,"Montenegro"
18.849616,42.269869,2024,8,"Montenegro"
18.849644,42.26984,2024,8,"Montenegro"
18.849661,42.269862,2024,8,"Montenegro"
18.849656,42.269855,2024,8,"Montenegro"
23.747592,40.229227,2024,8,"Greece"
9.196519,42.72561,2024,8,"France"
12.316763,45.31677,2024,8,"Italy"
12.316763,45.31677,2024,8,"Italy"
-31.263791,39.458801,2024,8,"Portugal"
-8.471528,37.095536,2024,8,"Portugal"
-3.220125,56.062428,2024,8,"United Kingdom of Great Britain and Northern Ireland"
11.325417,58.48421,2024,8,"Sweden"
14.01643,44.897153,2024,8,"Croatia"
-1.334378,46.009892,2024,8,"France"
9.149636,44.324941,2024,8,"Italy"
11.801246,57.755728,2024,8,"Sweden"
-2.85783,36.698838,2024,8,"Spain"
3.557261,43.317931,2024,8,"France"
11.278742,42.416795,2024,8,"Italy"
10.759912,42.916687,2024,8,"Italy"
-3.544444,48.824722,2024,8,"France"
0.126252,38.83338,2024,8,"Spain"
12.316763,45.31677,2024,8,"Italy"
12.316763,45.31677,2024,8,"Italy"
-9.115007,42.772371,2024,8,"Spain"
9.478039,44.237996,2024,8,"Italy"
-1.26856,49.68138,2024,8,"France"
-4.059383,52.528883,2024,8,"United Kingdom of Great Britain and Northern Ireland"
-2.248173,47.136597,2024,8,"France"
-4.42914,53.264851,2024,8,"United Kingdom of Great Britain and Northern Ireland"
22.544946,36.662303,2024,8,"Greece"
19.020926,42.140779,2024,8,"Montenegro"
-4.114742,51.211085,2024,8,"United Kingdom of Great Britain and Northern Ireland"
-2.936161,47.553068,2024,8,"France"
30.607989,46.221856,2024,8,"Ukraine"
5.350374,43.280186,2024,8,"France"
-2.520187,56.00535,2024,8,"United Kingdom of Great Britain and Northern Ireland"
23.042788,40.316463,2024,8,"Greece"
-4.55856,48.35418,2024,8,"France"
-6.132815,56.687404,2024,8,"United Kingdom of Great Britain and Northern Ireland"
-1.622035,43.421696,2024,8,"France"
-25.825271,37.889247,2024,8,"Portugal"
-28.833681,38.598982,2024,8,"Portugal"
-3.519538,48.81923,2024,8,"France"
-8.465258,37.092831,2024,8,"Portugal"
14.631153,45.017044,2024,8,"Croatia"
-2.459973,48.64881,2024,8,"France"
14.875658,44.609378,2024,8,"Croatia"
11.662038,58.260031,2024,8,"Sweden"
-2.857279,36.698656,2024,8,"Spain"
-1.268526,49.681168,2024,8,"France"
-1.267335,49.681268,2024,8,"France"
-0.475543,38.162832,2024,8,"Spain"
-0.475593,38.162847,2024,8,"Spain"
-9.345643,38.680219,2024,8,"Portugal"
-9.345865,38.680318,2024,8,"Portugal"
-1.265956,49.681281,2024,8,"France"
6.448219,43.150419,2024,8,"France"
6.448149,43.150309,2024,8,"France"
-4.403996,47.940245,2024,8,"France"
18.392094,39.860582,2024,8,"Italy"
11.09033,54.358565,2024,8,"Germany"
-5.641636,43.549133,2024,8,"Spain"
11.75751,57.59704,2024,8,"Sweden"
11.75746,57.59691,2024,8,"Sweden"
11.75769,57.59698,2024,8,"Sweden"
11.75783,57.59708,2024,8,"Sweden"
11.93335,57.57637,2024,8,"Sweden"
11.92833,57.62314,2024,8,"Sweden"
6.171965,60.300718,2024,8,"Norway"
6.099085,59.20031,2024,8,"Norway"
-3.21285,55.981172,2024,9,"United Kingdom of Great Britain and Northern Ireland"
-5.443678,36.08635,2024,9,"Spain"
-5.704533,57.321772,2024,9,"United Kingdom of Great Britain and Northern Ireland"
3.307479,42.32337,2024,9,"Spain"
-28.504777,38.551944,2024,9,"Portugal"
-4.759441,55.407579,2024,9,"United Kingdom of Great Britain and Northern Ireland"
6.711652,43.34505,2024,9,"France"
9.075923,44.375326,2024,9,"Italy"
25.337196,35.336719,2024,9,"Greece"
-4.439661,48.226081,2024,9,"France"
9.250369,41.341393,2024,9,"France"
14.58746,45.023819,2024,9,"Croatia"
-1.825321,48.870126,2024,9,"France"
-8.852928,41.62269,2024,9,"Portugal"
14.574315,45.020613,2024,9,"Croatia"
10.111589,42.759253,2024,9,"Italy"
-1.03241,45.618098,2024,9,"France"
23.658982,59.247337,2024,9,"Estonia"
14.393066,44.69975,2024,9,"Croatia"
-2.473865,48.628487,2024,9,"France"
-2.47448,48.625813,2024,9,"France"
25.388977,36.977587,2024,9,"Greece"
23.985029,35.516771,2024,9,"Greece"
-4.126849,50.357954,2024,9,"United Kingdom of Great Britain and Northern Ireland"
-7.795216,37.036134,2024,9,"Portugal"
-8.872665,37.045868,2024,9,"Portugal"
-8.872659,37.045868,2024,9,"Portugal"
15.897116,54.245871,2024,9,"Poland"
10.27993,56.793542,2024,9,"Denmark"
-8.856697,37.339145,2024,9,"Portugal"
5.738005,43.135393,2024,9,"France"
16.87,43.28,2024,9,"Croatia"
-25.852464,37.858486,2024,9,"Portugal"
23.634451,35.513165,2024,9,"Greece"
-6.287968,36.516538,2024,9,"Spain"
8.66104,42.301677,2024,9,"France"
-3.012576,43.347856,2024,9,"Spain"
-3.012457,43.347892,2024,9,"Spain"
11.136999,42.378857,2024,9,"Italy"
11.40876,58.26298,2024,9,"Sweden"
11.12793,58.86521,2024,9,"Sweden"
11.14121,58.8705,2024,9,"Sweden"
9.175743,58.663532,2024,9,"Norway"
17.410573,40.87381,2024,10,"Italy"
17.70496,40.757063,2024,10,"Italy"
18.421909,54.741909,2024,10,"Poland"
18.406528,54.737865,2024,10,"Poland"
22.453479,38.42819,2024,10,"Greece"
14.26911,36.053772,2024,10,"Malta"
21.814901,60.574657,2024,10,"Finland"
-5.062249,50.145641,2024,10,"United Kingdom of Great Britain and Northern Ireland"
-5.062068,50.145494,2024,10,"United Kingdom of Great Britain and Northern Ireland"
-5.058922,50.146786,2024,10,"United Kingdom of Great Britain and Northern Ireland"
-9.358437,38.685936,2024,10,"Portugal"
-2.904336,48.700036,2024,10,"France"
5.606922,43.165288,2024,10,"France"
1.268883,51.92308,2024,10,"United Kingdom of Great Britain and Northern Ireland"
23.660455,37.938745,2024,10,"Greece"
25.492529,35.299118,2024,10,"Greece"
-9.485878,38.71064,2024,10,"Portugal"
7.422619,43.729184,2024,10,"Monaco"
7.418141,43.730688,2024,10,"Monaco"
-7.841611,36.995639,2024,10,"Portugal"
-4.083024,50.31512,2024,10,"United Kingdom of Great Britain and Northern Ireland"
0.159494,38.823211,2024,10,"Spain"
10.216836,54.404358,2024,10,"Germany"
10.216857,54.404327,2024,10,"Germany"
11.58732,58.34658,2024,10,"Sweden"
5.111612,60.695407,2024,10,"Norway"
4.885802,59.305297,2024,10,"Norway"
0.350426,49.753291,2024,11,"France"
-4.667355,48.352381,2024,11,"France"
-4.667355,48.352381,2024,11,"France"
-4.125906,50.356883,2024,11,"United Kingdom of Great Britain and Northern Ireland"
-8.251423,43.350811,2024,11,"Spain"
-5.057918,50.147338,2024,11,"United Kingdom of Great Britain and Northern Ireland"
1.292807,51.940204,2024,11,"United Kingdom of Great Britain and Northern Ireland"
-4.127544,50.356906,2024,11,"United Kingdom of Great Britain and Northern Ireland"
-5.535532,50.084781,2024,11,"United Kingdom of Great Britain and Northern Ireland"
-9.361179,38.688521,2024,11,"Portugal"
14.569178,35.840845,2024,11,"Malta"
8.463226,40.315489,2024,11,"Italy"
-2.679797,48.533148,2024,11,"France"
-13.458353,29.132952,2024,11,"Spain"
14.377592,45.338669,2024,12,"Croatia"
-3.540487,50.459787,2024,12,"United Kingdom of Great Britain and Northern Ireland"
-3.540367,50.458697,2024,12,"United Kingdom of Great Britain and Northern Ireland"
-3.541038,50.458637,2024,12,"United Kingdom of Great Britain and Northern Ireland"
-7.176938,43.557657,2024,12,"Spain"
-5.056692,50.147945,2024,12,"United Kingdom of Great Britain and Northern Ireland"
5.140735,43.329208,2024,12,"France"
-4.451615,47.978285,2024,12,"France"
13.284368,38.209317,2024,12,"Italy"
-2.857334,36.698683,2024,12,"Spain"
11.5706,58.32972,2024,12,"Sweden"
23.743825,37.849438,2023,1,"Greece"
13.284883,38.209401,2023,1,"Italy"
-1.17958,44.66416,2023,1,"France"
-4.52948,48.3436,2023,1,"France"
-1.60519,49.00612,2023,1,"France"
-2.09579,48.63543,2023,1,"France"
-5.80525,54.71355,2023,2,"United Kingdom of Great Britain and Northern Ireland"
-9.072383,53.156402,2023,2,"Ireland"
9.682192,44.1356,2023,2,"Italy"
-9.392911,38.702057,2023,2,"Portugal"
-2.760862,47.605288,2023,2,"France"
-4.566955,48.352569,2023,2,"France"
13.588569,45.213087,2023,2,"Croatia"
4.950502,43.442829,2023,2,"France"
-3.540543,50.45977,2023,2,"United Kingdom of Great Britain and Northern Ireland"
-4.119972,47.864212,2023,2,"France"
-4.164105,53.220635,2023,2,"United Kingdom of Great Britain and Northern Ireland"
-1.17958,44.66416,2023,2,"France"
-1.94645,49.71373,2023,2,"France"
-1.23974,44.64203,2023,2,"France"
-1.61055,48.83256,2023,2,"France"
-1.38355,46.05232,2023,2,"France"
9.229327,58.687495,2023,2,"Norway"
4.950269,43.442902,2023,3,"France"
-5.678571,43.543619,2023,3,"Spain"
-9.36147,38.689392,2023,3,"Portugal"
-9.361756,38.688661,2023,3,"Portugal"
-9.362563,38.688643,2023,3,"Portugal"
-9.36301,38.688721,2023,3,"Portugal"
-3.316338,47.700988,2023,3,"France"
-3.316639,47.700992,2023,3,"France"
-2.75642,47.602716,2023,3,"France"
14.359733,35.980006,2023,3,"Malta"
14.367014,35.996209,2023,3,"Malta"
-9.363104,38.689501,2023,3,"Portugal"
-4.088499,52.415669,2023,3,"United Kingdom of Great Britain and Northern Ireland"
5.225813,43.458338,2023,3,"France"
-5.061596,50.145796,2023,3,"United Kingdom of Great Britain and Northern Ireland"
-1.24306,44.62848,2023,3,"France"
-5.061596,50.145796,2023,3,"United Kingdom of Great Britain and Northern Ireland"
-2.908113,54.041657,2023,4,"United Kingdom of Great Britain and Northern Ireland"
15.489347,43.913563,2023,4,"Croatia"
-3.313533,47.701017,2023,4,"France"
-2.522745,56.588962,2023,4,"United Kingdom of Great Britain and Northern Ireland"
-5.646645,43.543677,2023,4,"Spain"
-1.500078,55.184698,2023,4,"United Kingdom of Great Britain and Northern Ireland"
4.177986,40.024248,2023,4,"Spain"
22.387137,36.573493,2023,4,"Greece"
-2.437853,56.702015,2023,4,"United Kingdom of Great Britain and Northern Ireland"
13.636115,45.064655,2023,4,"Croatia"
13.636115,45.064655,2023,4,"Croatia"
13.636115,45.064655,2023,4,"Croatia"
13.833963,44.850522,2023,4,"Croatia"
2.939463,41.722247,2023,4,"Spain"
-4.570127,48.350639,2023,4,"France"
0.200972,49.70792,2023,4,"France"
0.197787,49.70767,2023,4,"France"
23.588549,35.579437,2023,4,"Greece"
-4.700187,36.48975,2023,4,"Spain"
6.166562,53.47016,2023,4,"Netherlands"
-0.261944,54.21658,2023,4,"United Kingdom of Great Britain and Northern Ireland"
0.079639,49.544483,2023,4,"France"
-3.410523,43.417406,2023,4,"Spain"
11.915349,57.622653,2023,4,"Sweden"
11.915854,57.622522,2023,4,"Sweden"
3.034931,42.700969,2023,4,"France"
13.833331,44.850504,2023,4,"Croatia"
15.224714,38.269014,2023,4,"Italy"
-4.760097,55.406437,2023,4,"United Kingdom of Great Britain and Northern Ireland"
5.00191,43.477669,2023,4,"France"
15.23497,38.266557,2023,4,"Italy"
15.23497,38.266557,2023,4,"Italy"
15.234401,38.268731,2023,4,"Italy"
9.467906,42.053582,2023,4,"France"
-0.691569,37.63203,2023,4,"Spain"
-0.693973,37.63216,2023,4,"Spain"
-4.4546,48.32231,2023,4,"France"
-2.84902,47.5628,2023,4,"France"
3.7,43.42472,2023,4,"France"
-1.24306,44.62848,2023,4,"France"
3.66253,43.4468,2023,4,"France"
-3.34959,47.7033,2023,4,"France"
-2.22991,47.14471,2023,4,"France"
-1.23743,44.65511,2023,4,"France"
-4.62598,48.59162,2023,4,"France"
11.91657,57.62331,2023,4,"Sweden"
11.91657,57.62331,2023,4,"Sweden"
6.0986,59.198879,2023,4,"Norway"
5.407472,59.737787,2023,4,"Norway"
10.070189,54.482575,2023,5,"Germany"
10.576817,56.208355,2023,5,"Denmark"
10.576853,56.208375,2023,5,"Denmark"
15.234525,38.26914,2023,5,"Italy"
15.234525,38.26914,2023,5,"Italy"
