"Longitude","Latitude","Year","Month","Country"
0.32781,50.795672,2023,5,"United Kingdom of Great Britain and Northern Ireland"
3.70028,43.424162,2023,6,"France"
11.766632,42.104358,2023,6,"Italy"
3.75,51.35,2023,7,"Netherlands"
3.75,51.35,2023,7,"Netherlands"
-3.15273,58.8791,2023,9,"United Kingdom of Great Britain and Northern Ireland"
-3.14278,58.88111,2023,9,"United Kingdom of Great Britain and Northern Ireland"
5.11317,43.404642,2023,10,"France"
5.19505,43.437885,2023,11,"France"
5.19505,43.437885,2023,11,"France"
5.2275,43.46278,2023,11,"France"
2.36981,51.04325,2022,6,"France"
2.36981,51.04325,2022,9,"France"
3.686044,43.413471,2022,11,"France"
5.073445,43.399566,2021,11,"France"
0.324752,50.791236,2020,8,"United Kingdom of Great Britain and Northern Ireland"
4.13468,43.51769,2015,1,"France"
3.51078,43.28059,2015,6,"France"
4.07935,43.5551,2014,11,"France"
23.110369,39.420124,NA,NA,"Greece"
23.110369,39.420124,NA,NA,"Greece"
23.110369,39.420124,NA,NA,"Greece"
23.110369,39.420124,NA,NA,"Greece"
23.110369,39.420124,NA,NA,"Greece"
23.110369,39.420124,NA,NA,"Greece"
23.110369,39.420124,NA,NA,"Greece"
12.763658,42.98201,NA,NA,"Italy"
12.763658,42.98201,NA,NA,"Italy"
12.763658,42.98201,NA,NA,"Italy"
12.763658,42.98201,NA,NA,"Italy"
12.763658,42.98201,NA,NA,"Italy"
12.763658,42.98201,NA,NA,"Italy"
12.763658,42.98201,NA,NA,"Italy"
12.763658,42.98201,NA,NA,"Italy"
12.763658,42.98201,NA,NA,"Italy"
12.763658,42.98201,NA,NA,"Italy"
12.763658,42.98201,NA,NA,"Italy"
12.763658,42.98201,NA,NA,"Italy"
12.763658,42.98201,NA,NA,"Italy"
12.763658,42.98201,NA,NA,"Italy"
12.763658,42.98201,NA,NA,"Italy"
12.763658,42.98201,NA,NA,"Italy"
-7.933662,39.675293,NA,NA,"Portugal"
-7.933662,39.675293,NA,NA,"Portugal"
-7.933662,39.675293,NA,NA,"Portugal"
-7.933662,39.675293,NA,NA,"Portugal"
-7.933662,39.675293,NA,NA,"Portugal"
-7.933662,39.675293,NA,NA,"Portugal"
-7.933662,39.675293,NA,NA,"Portugal"
-7.933662,39.675293,NA,NA,"Portugal"
-7.933662,39.675293,NA,NA,"Portugal"
-7.933662,39.675293,NA,NA,"Portugal"
-7.933662,39.675293,NA,NA,"Portugal"
-7.933662,39.675293,NA,NA,"Portugal"
-7.933662,39.675293,NA,NA,"Portugal"
-7.933662,39.675293,NA,NA,"Portugal"
-7.933662,39.675293,NA,NA,"Portugal"
-7.933662,39.675293,NA,NA,"Portugal"
-7.933662,39.675293,NA,NA,"Portugal"
-7.933662,39.675293,NA,NA,"Portugal"
